JOINID,PER_WHITE,PER_BLACK,PER_HISP,PER_ASIAN,PER_OT,MG_VOTES,MG_E,MG_WIL,MG_F,MG_G,MG_WAL,MRO_VOTES,MRO_E,MRO_G,DPP_VOTES,DPP_C,DPP_S,Maj Cand?,Plu Cand?,RO Winner?,Change?,GE 2nd Place?
C36007,0.720577068,0.005315111,0.217160213,0.034168566,0.022779042,326,0.481595092,0.036809816,0.17791411,0.297546012,0.006134969,384,0.591145833,0.408854167,311,0.434083601,0.565916399,None,Rahm,Rahm,No,Chuy
C36017,0.556985289,0.011642156,0.361519611,0.058210786,0.011642157,258,0.46124031,0.023255814,0.089147287,0.426356589,0,343,0.527696793,0.472303207,324,0.484567901,0.515432099,None,Rahm,Rahm,No,Chuy
C36018,0.560209418,0.003272253,0.381544506,0.042539268,0.012434555,236,0.491525424,0.029661017,0.088983051,0.368644068,0.021186441,309,0.566343042,0.433656958,272,0.378676471,0.621323529,None,Rahm,Rahm,No,Chuy
C36026,0.646625765,0.011656441,0.293865029,0.03680982,0.011042944,198,0.439393939,0.070707071,0.176767677,0.292929293,0.02020202,270,0.62962963,0.37037037,219,0.525114155,0.474885845,None,Rahm,Rahm,No,Chuy
C36029,0.512836571,0.004383219,0.437695675,0.039448967,0.005635568,277,0.462093863,0.0433213,0.162454874,0.328519856,0.003610108,361,0.501385042,0.498614958,327,0.437308869,0.562691131,None,Rahm,Rahm,No,Chuy
C36030,0.554890208,0.00998004,0.363938796,0.057884235,0.013306721,231,0.45021645,0.012987013,0.108225108,0.424242424,0.004329004,318,0.550314465,0.449685535,290,0.444827586,0.555172414,None,Rahm,Rahm,No,Chuy
C37007,0.018925057,0.558667678,0.414837243,0.004542014,0.003028009,160,0.375,0.2125,0.075,0.2625,0.075,192,0.53125,0.46875,273,0.710622711,0.289377289,None,Rahm,Rahm,No,Chuy
C37010,0.042966039,0.540540511,0.399861433,0.012474014,0.004158003,247,0.396761134,0.210526316,0.036437247,0.299595142,0.056680162,315,0.542857143,0.457142857,400,0.6175,0.3825,None,Rahm,Rahm,No,Chuy
C37028,0.025210084,0.677310908,0.275630269,0.007563024,0.014285715,181,0.370165746,0.243093923,0.022099448,0.309392265,0.055248619,206,0.529126214,0.470873786,292,0.691780822,0.308219178,None,Rahm,Rahm,No,Chuy
C37039,0.00086881,0.949609037,0.048653342,0.00086881,2.03E-09,197,0.38071066,0.253807107,0.050761421,0.263959391,0.050761421,229,0.541484716,0.458515284,361,0.67867036,0.32132964,None,Rahm,Rahm,No,Chuy
C38002,0.921091582,0.000873582,0.049059361,0.0281019,0.000873574,406,0.455665025,0.032019704,0.236453202,0.273399015,0.002463054,390,0.648717949,0.351282051,225,0.48,0.52,None,Rahm,Rahm,No,Chuy
C38005,0.699710565,0.009406658,0.244573079,0.036179451,0.010130247,290,0.462068966,0.020689655,0.165517241,0.348275862,0.003448276,320,0.565625,0.434375,257,0.474708171,0.525291829,None,Rahm,Rahm,No,Chuy
C38006,0.710679618,0.011650483,0.207119743,0.060841417,0.009708738,266,0.421052632,0.018796992,0.169172932,0.383458647,0.007518797,304,0.536184211,0.463815789,249,0.465863454,0.534136546,None,Rahm,Rahm,No,Chuy
C38007,0.823639517,0.004653297,0.136807101,0.028850741,0.006049344,318,0.437106918,0.031446541,0.235849057,0.29245283,0.003144654,327,0.651376147,0.348623853,225,0.528888889,0.471111111,None,Rahm,Rahm,No,Chuy
C38008,0.646005514,0.024793386,0.294765836,0.022727274,0.01170799,256,0.45703125,0.0234375,0.1328125,0.375,0.01171875,287,0.595818815,0.404181185,237,0.497890295,0.502109705,None,Rahm,Rahm,No,Chuy
C38010,0.610729027,0.00343879,0.295048147,0.07290233,0.017881706,218,0.467889908,0.027522936,0.165137615,0.316513761,0.02293578,255,0.525490196,0.474509804,249,0.46184739,0.53815261,None,Rahm,Rahm,No,Chuy
C38011,0.665568365,0.005766062,0.271004945,0.036243824,0.021416803,224,0.473214286,0.017857143,0.107142857,0.397321429,0.004464286,288,0.586805556,0.413194444,258,0.465116279,0.534883721,None,Rahm,Rahm,No,Chuy
C38013,0.758459728,0.007001167,0.180863484,0.043757301,0.009918321,318,0.399371069,0.031446541,0.169811321,0.386792453,0.012578616,339,0.551622419,0.448377581,272,0.466911765,0.533088235,None,Rahm,Rahm,No,Chuy
C38014,0.671589303,0.003516175,0.235583688,0.072433196,0.016877638,264,0.439393939,0.022727273,0.15530303,0.363636364,0.018939394,320,0.578125,0.421875,292,0.410958904,0.589041096,None,Rahm,Rahm,No,Chuy
C38015,0.607170116,0.009916093,0.320366117,0.04195271,0.020594963,235,0.489361702,0.021276596,0.110638298,0.374468085,0.004255319,273,0.597069597,0.402930403,281,0.523131673,0.476868327,None,Rahm,Rahm,No,Chuy
C38016,0.686776864,0.001652893,0.271900822,0.030578513,0.009090909,282,0.471631206,0.024822695,0.177304965,0.326241135,0,334,0.601796407,0.398203593,252,0.484126984,0.515873016,None,Rahm,Rahm,No,Chuy
C38017,0.7551455,0.001419447,0.201561384,0.026969482,0.014904187,337,0.424332344,0.035608309,0.21958457,0.317507418,0.002967359,338,0.573964497,0.426035503,276,0.438405797,0.561594203,None,Rahm,Rahm,No,Chuy
C38018,0.736363413,0.003287889,0.169545892,0.080428449,0.010374356,278,0.489208633,0.032374101,0.133093525,0.323741007,0.021582734,329,0.668693009,0.331306991,261,0.425287356,0.574712644,None,Rahm,Rahm,No,Chuy
C38020,0.813519809,0.005439005,0.145299151,0.024087023,0.011655012,278,0.460431655,0.025179856,0.197841727,0.309352518,0.007194245,297,0.626262626,0.373737374,255,0.498039216,0.501960784,None,Rahm,Rahm,No,Chuy
C38025,0.701880341,0.009365804,0.226545056,0.041771319,0.020437479,208,0.456730769,0.043269231,0.158653846,0.336538462,0.004807692,244,0.610655738,0.389344262,229,0.441048035,0.558951965,None,Rahm,Rahm,No,Chuy
C38028,0.804006871,0.008559057,0.146613949,0.025677174,0.015142949,353,0.484419263,0.014164306,0.195467422,0.300283286,0.005665722,377,0.633952255,0.366047745,278,0.464028777,0.535971223,None,Rahm,Rahm,No,Chuy
C38030,0.789128604,0.001612666,0.184446978,0.016145376,0.008666376,289,0.425605536,0.024221453,0.23183391,0.314878893,0.003460208,297,0.585858586,0.414141414,251,0.462151394,0.537848606,None,Rahm,Rahm,No,Chuy
C38031,0.660119557,0.010247651,0.291204097,0.017933392,0.020495303,281,0.451957295,0.021352313,0.128113879,0.395017794,0.003558719,302,0.536423841,0.463576159,296,0.5,0.5,None,Rahm,Rahm,No,Chuy
C38032,0.667110513,0.004660456,0.259653804,0.058588543,0.009986684,224,0.5,0.049107143,0.125,0.316964286,0.008928571,277,0.599277978,0.400722022,267,0.370786517,0.629213483,None,Rahm,Rahm,No,Chuy
C38033,0.558910613,0.01894612,0.353463579,0.0509177,0.017761988,226,0.438053097,0.053097345,0.115044248,0.384955752,0.008849558,285,0.515789474,0.484210526,276,0.471014493,0.528985507,None,Rahm,Rahm,No,Chuy
C38034,0.578771682,0.02269693,0.328437928,0.052069428,0.018024032,228,0.442982456,0.043859649,0.087719298,0.412280702,0.013157895,277,0.548736462,0.451263538,311,0.459807074,0.540192926,None,Rahm,Rahm,No,Chuy
C38039,0.61554475,0.007633589,0.327550324,0.032616237,0.016655101,294,0.496598639,0.040816327,0.091836735,0.367346939,0.003401361,353,0.558073654,0.441926346,326,0.426380368,0.573619632,None,Rahm,Rahm,No,Chuy
C39001,0.776510845,0.001140251,0.129988587,0.069555299,0.022805019,283,0.487632509,0.017667845,0.134275618,0.35335689,0.007067138,306,0.640522876,0.359477124,276,0.514492754,0.485507246,None,Rahm,Rahm,No,Chuy
C39004,0.788125725,0.006984867,0.09545984,0.071012807,0.038416762,284,0.48943662,0.014084507,0.147887324,0.330985915,0.017605634,319,0.636363636,0.363636364,261,0.551724138,0.448275862,None,Rahm,Rahm,No,Chuy
C39005,0.460961081,0.010167602,0.266941179,0.225221835,0.036708303,285,0.487719298,0.010526316,0.09122807,0.403508772,0.007017544,312,0.516025641,0.483974359,333,0.417417417,0.582582583,None,Rahm,Rahm,No,Chuy
C39011,0.403107098,0.01144726,0.349141452,0.219133295,0.017170895,245,0.485714286,0.024489796,0.110204082,0.371428571,0.008163265,271,0.58302583,0.41697417,322,0.50310559,0.49689441,None,Rahm,Rahm,No,Chuy
C39013,0.380484108,0.049924352,0.211800298,0.324508337,0.033282904,225,0.457777778,0.04,0.115555556,0.386666667,0,279,0.580645161,0.419354839,285,0.49122807,0.50877193,None,Rahm,Rahm,No,Chuy
C39014,0.492690058,0.022660818,0.312134503,0.122076028,0.050438594,197,0.492385787,0.045685279,0.106598985,0.345177665,0.010152284,255,0.596078431,0.403921569,269,0.408921933,0.591078067,None,Rahm,Rahm,No,Chuy
C39017,0.627573862,0.008952551,0.258728739,0.076991938,0.027752909,302,0.463576159,0.023178808,0.122516556,0.38410596,0.006622517,341,0.560117302,0.439882698,363,0.349862259,0.650137741,None,Rahm,Rahm,No,Chuy
C39019,0.594984791,0.015197571,0.272036484,0.101063825,0.016717329,269,0.479553903,0.014869888,0.115241636,0.382899628,0.007434944,307,0.540716612,0.459283388,317,0.406940063,0.593059937,None,Rahm,Rahm,No,Chuy
C39020,0.798719788,0.009246085,0.131578933,0.038406828,0.022048366,331,0.456193353,0.036253776,0.13897281,0.362537764,0.006042296,368,0.663043478,0.336956522,322,0.468944099,0.531055901,None,Rahm,Rahm,No,Chuy
C39021,0.74187726,0.006317695,0.178700353,0.045126356,0.027978337,244,0.454918033,0.049180328,0.155737705,0.327868852,0.012295082,300,0.643333333,0.356666667,223,0.484304933,0.515695067,None,Rahm,Rahm,No,Chuy
C39024,0.756920414,0.006920418,0.1133218,0.098615915,0.024221453,388,0.432989691,0.028350515,0.146907216,0.384020619,0.007731959,417,0.601918465,0.398081535,350,0.448571429,0.551428571,None,Rahm,Rahm,No,Chuy
C39025,0.556728238,0.122691272,0.176781018,0.10488127,0.038918203,171,0.456140351,0.035087719,0.087719298,0.409356725,0.011695906,226,0.504424779,0.495575221,292,0.428082192,0.571917808,None,Rahm,Rahm,No,Chuy
C39026,0.638006684,0.000904524,0.081986615,0.250482448,0.028619729,279,0.465949821,0.014336918,0.129032258,0.383512545,0.007168459,317,0.593059937,0.406940063,281,0.494661922,0.505338078,None,Rahm,Rahm,No,Chuy
C39033,0.605470331,0.03688355,0.16079572,0.162038962,0.034811437,252,0.452380952,0.051587302,0.051587302,0.428571429,0.015873016,307,0.576547231,0.423452769,347,0.391930836,0.608069164,None,Rahm,Rahm,No,Chuy
C39034,0.562428397,0.060710225,0.242268027,0.100801824,0.033791526,259,0.498069498,0.038610039,0.084942085,0.359073359,0.019305019,288,0.569444444,0.430555556,375,0.429333333,0.570666667,None,Rahm,Rahm,No,Chuy
C39039,0.570925818,0.008533529,0.293596108,0.096094272,0.030850273,175,0.468571429,0.017142857,0.062857143,0.445714286,0.005714286,199,0.547738693,0.452261307,192,0.572916667,0.427083333,None,Rahm,Rahm,No,Chuy
C39041,0.753717462,0.006505578,0.113382909,0.098513005,0.027881047,342,0.470760234,0.052631579,0.140350877,0.333333333,0.002923977,372,0.653225806,0.346774194,312,0.5,0.5,None,Rahm,Rahm,No,Chuy
C39044,0.848852908,0.002699055,0.074224015,0.067476383,0.006747638,241,0.46473029,0.049792531,0.124481328,0.352697095,0.008298755,259,0.722007722,0.277992278,244,0.516393443,0.483606557,None,Rahm,Rahm,No,Chuy
C40002,0.450704224,0.068410464,0.247484928,0.212608968,0.020791416,231,0.458874459,0.03030303,0.112554113,0.354978355,0.043290043,284,0.503521127,0.496478873,305,0.514754098,0.485245902,None,Rahm,Rahm,No,Chuy
C40004,0.320537419,0.068138199,0.255278306,0.333973141,0.022072936,166,0.469879518,0.042168675,0.078313253,0.379518072,0.030120482,229,0.554585153,0.445414847,200,0.48,0.52,None,Rahm,Rahm,No,Chuy
C40005,0.542446041,0.038848918,0.242446047,0.151079136,0.025179858,251,0.482071713,0.023904382,0.051792829,0.438247012,0.003984064,329,0.553191489,0.446808511,370,0.408108108,0.591891892,None,Rahm,Rahm,No,Chuy
C40007,0.695692869,0.00561798,0.221910118,0.062734088,0.014044945,289,0.477508651,0.01384083,0.076124567,0.432525952,0,342,0.561403509,0.438596491,398,0.530150754,0.469849246,None,Rahm,Rahm,No,Chuy
C40010,0.302836234,0.118481244,0.245196709,0.298719116,0.034766696,238,0.478991597,0.033613445,0.071428571,0.399159664,0.016806723,336,0.514880952,0.485119048,364,0.417582418,0.582417582,None,Rahm,Rahm,No,Chuy
C40011,0.570198132,0.024978467,0.260120594,0.113695055,0.031007751,292,0.5,0.01369863,0.075342466,0.400684932,0.010273973,341,0.571847507,0.428152493,355,0.408450704,0.591549296,None,Rahm,Rahm,No,Chuy
C40012,0.671381904,0.023939067,0.208922758,0.05658326,0.039173011,159,0.465408805,0.025157233,0.044025157,0.440251572,0.025157233,213,0.600938967,0.399061033,285,0.49122807,0.50877193,None,Rahm,Rahm,No,Chuy
C40017,0.491760626,0.073720721,0.183868175,0.228100605,0.022549872,240,0.491666667,0.0375,0.083333333,0.383333333,0.004166667,297,0.562289562,0.437710438,315,0.492063492,0.507936508,None,Rahm,Rahm,No,Chuy
C40021,0.597523215,0.030959748,0.27167181,0.077399403,0.022445823,306,0.496732026,0.019607843,0.049019608,0.431372549,0.003267974,357,0.565826331,0.434173669,454,0.444933921,0.555066079,None,Rahm,Rahm,No,Chuy
C40022,0.428278693,0.045081975,0.373633879,0.120218568,0.032786886,223,0.484304933,0.02690583,0.040358744,0.443946188,0.004484305,281,0.523131673,0.476868327,374,0.483957219,0.516042781,None,Rahm,Rahm,No,Chuy
C40025,0.633679168,0.039106145,0.221867529,0.074221861,0.031125298,266,0.462406015,0.022556391,0.052631579,0.447368421,0.015037594,346,0.583815029,0.416184971,495,0.456565657,0.543434343,None,Rahm,Rahm,No,Chuy
C40032,0.591652997,0.039279886,0.273322412,0.063829812,0.031914892,281,0.476868327,0.017793594,0.074733096,0.427046263,0.003558719,365,0.539726027,0.460273973,416,0.487980769,0.512019231,None,Rahm,Rahm,No,Chuy
C41001,0.842387097,0.006886002,0.097169111,0.039020675,0.014537115,328,0.420731707,0.039634146,0.198170732,0.329268293,0.012195122,384,0.609375,0.390625,239,0.50209205,0.49790795,None,Rahm,Rahm,No,Chuy
C41002,0.904971139,0.000745615,0.062495026,0.015521304,0.016266916,360,0.477777778,0.030555556,0.202777778,0.283333333,0.005555556,442,0.64479638,0.35520362,267,0.456928839,0.543071161,None,Rahm,Rahm,No,Chuy
C41004,0.919125683,0.00546448,0.061202186,0.007650273,0.006557377,371,0.493261456,0.021563342,0.148247978,0.334231806,0.002695418,478,0.644351464,0.355648536,303,0.465346535,0.534653465,None,Rahm,Rahm,No,Chuy
C41007,0.915680472,0.002218935,0.051035506,0.020710059,0.010355029,398,0.5,0.015075377,0.168341709,0.301507538,0.015075377,470,0.693617021,0.306382979,292,0.496575342,0.503424658,None,Rahm,Rahm,No,Chuy
C41008,0.892221182,0.000937208,0.074039358,0.021555766,0.011246487,335,0.450746269,0.017910448,0.194029851,0.331343284,0.005970149,425,0.6,0.4,244,0.413934426,0.586065574,None,Rahm,Rahm,No,Chuy
C41009,0.713596512,0.006281339,0.091463542,0.165627031,0.023031576,306,0.441176471,0.006535948,0.205882353,0.346405229,0,391,0.562659847,0.437340153,315,0.473015873,0.526984127,None,Rahm,Rahm,No,Chuy
C41011,0.877127583,0.001015261,0.073479329,0.037587285,0.010790542,362,0.466850829,0.038674033,0.190607735,0.29558011,0.008287293,445,0.608988764,0.391011236,291,0.457044674,0.542955326,None,Rahm,Rahm,No,Chuy
C41012,0.749306649,0.014595015,0.137728173,0.082315647,0.016054516,307,0.478827362,0.019543974,0.19218241,0.302931596,0.006514658,387,0.61498708,0.38501292,284,0.570422535,0.429577465,None,Rahm,Rahm,No,Chuy
C41015,0.834821353,0.002232889,0.101076199,0.033905006,0.027964554,380,0.434210526,0.039473684,0.189473684,0.328947368,0.007894737,477,0.624737945,0.375262055,346,0.439306358,0.560693642,None,Rahm,Rahm,No,Chuy
C41016,0.814074322,0.003627119,0.119694922,0.041747706,0.020855931,297,0.464646465,0.033670034,0.168350168,0.326599327,0.006734007,373,0.597855228,0.402144772,244,0.430327869,0.569672131,None,Rahm,Rahm,No,Chuy
C41018,0.853668411,0.000836737,0.105547044,0.023284924,0.016662883,302,0.456953642,0.026490066,0.225165563,0.281456954,0.009933775,374,0.620320856,0.379679144,252,0.428571429,0.571428571,None,Rahm,Rahm,No,Chuy
C41019,0.859777344,0.005017261,0.047986174,0.072167448,0.015051773,379,0.496042216,0.047493404,0.150395778,0.306068602,0,438,0.662100457,0.337899543,335,0.471641791,0.528358209,None,Rahm,Rahm,No,Chuy
C41022,0.868739212,0.004317789,0.09585492,0.017271154,0.013816925,341,0.434017595,0.046920821,0.205278592,0.304985337,0.008797654,426,0.593896714,0.406103286,285,0.428070175,0.571929825,None,Rahm,Rahm,No,Chuy
C41024,0.78550725,0.001932367,0.139130429,0.059903383,0.013526571,298,0.493288591,0.003355705,0.157718121,0.342281879,0.003355705,369,0.617886179,0.382113821,225,0.364444444,0.635555556,None,Rahm,Rahm,No,Chuy
C41026,0.83842031,0.002274733,0.117199734,0.02048393,0.021621293,342,0.432748538,0.052631579,0.178362573,0.324561404,0.011695906,425,0.6,0.4,286,0.465034965,0.534965035,None,Rahm,Rahm,No,Chuy
C41030,0.841575076,0.002747253,0.10805862,0.033882786,0.013736264,319,0.407523511,0.015673981,0.213166144,0.357366771,0.006269592,402,0.587064677,0.412935323,280,0.439285714,0.560714286,None,Rahm,Rahm,No,Chuy
C41034,0.81827112,0.001964637,0.08546169,0.062868369,0.031434184,271,0.498154982,0.011070111,0.206642066,0.273062731,0.011070111,353,0.654390935,0.345609065,221,0.407239819,0.592760181,None,Rahm,Rahm,No,Chuy
C41035,0.819790823,0.001609011,0.130329849,0.032180211,0.016090106,363,0.443526171,0.046831956,0.179063361,0.314049587,0.016528926,457,0.623632385,0.376367615,311,0.38585209,0.61414791,None,Rahm,Rahm,No,Chuy
C41036,0.819305132,0.004494908,0.106176524,0.061782772,0.008240664,298,0.483221477,0.023489933,0.174496644,0.315436242,0.003355705,396,0.611111111,0.388888889,255,0.42745098,0.57254902,None,Rahm,Rahm,No,Chuy
C41037,0.847593578,0.007130124,0.091800359,0.044563279,0.00891266,337,0.459940653,0.026706231,0.18694362,0.320474777,0.005934718,438,0.623287671,0.376712329,303,0.448844884,0.551155116,None,Rahm,Rahm,No,Chuy
C41038,0.77961571,0.000864472,0.1477859,0.061368873,0.010365045,285,0.445614035,0.003508772,0.185964912,0.350877193,0.014035088,349,0.558739255,0.441260745,244,0.491803279,0.508196721,None,Rahm,Rahm,No,Chuy
C41039,0.825630504,0.023332004,0.078864947,0.056394129,0.015778416,340,0.470588235,0.035294118,0.15,0.335294118,0.008823529,416,0.661057692,0.338942308,304,0.503289474,0.496710526,None,Rahm,Rahm,No,Chuy
C41040,0.886123684,0.000754148,0.058823531,0.042232272,0.012066365,394,0.426395939,0.030456853,0.210659898,0.327411168,0.005076142,466,0.641630901,0.358369099,261,0.475095785,0.524904215,None,Rahm,Rahm,No,Chuy
C41041,0.831770652,0.007821778,0.106058166,0.044176894,0.010172509,342,0.49122807,0.023391813,0.19005848,0.295321637,0,428,0.658878505,0.341121495,246,0.516260163,0.483739837,None,Rahm,Rahm,No,Chuy
C41042,0.929170478,0.004967607,0.039892561,0.024161794,0.00180756,331,0.429003021,0.048338369,0.226586103,0.287009063,0.009063444,419,0.642004773,0.357995227,257,0.494163424,0.505836576,None,Rahm,Rahm,No,Chuy
C41043,0.805555549,3.80E-10,0.117283958,0.069958847,0.007201646,327,0.4617737,0.018348624,0.165137615,0.345565749,0.009174312,413,0.651331719,0.348668281,283,0.498233216,0.501766784,None,Rahm,Rahm,No,Chuy
C41044,0.873958235,7.11E-05,0.087425461,0.028764816,0.009780433,369,0.460704607,0.035230352,0.192411924,0.303523035,0.008130081,455,0.705494505,0.294505495,275,0.443636364,0.556363636,None,Rahm,Rahm,No,Chuy
C41045,0.819827588,0.004310345,0.099999997,0.058620692,0.017241378,277,0.38267148,0.050541516,0.209386282,0.346570397,0.010830325,343,0.583090379,0.416909621,257,0.463035019,0.536964981,None,Rahm,Rahm,No,Chuy
C41046,0.839116721,0.005257624,0.11461619,0.030494218,0.010515248,371,0.460916442,0.045822102,0.134770889,0.350404313,0.008086253,446,0.632286996,0.367713004,318,0.455974843,0.544025157,None,Rahm,Rahm,No,Chuy
C41047,0.810634333,0.005597015,0.074626865,0.077425371,0.031716417,312,0.448717949,0.028846154,0.192307692,0.317307692,0.012820513,398,0.640703518,0.359296482,296,0.445945946,0.554054054,None,Rahm,Rahm,No,Chuy
C45003,0.61375125,0.047522749,0.269969678,0.048533875,0.020222448,231,0.489177489,0.017316017,0.077922078,0.411255411,0.004329004,294,0.598639456,0.401360544,329,0.440729483,0.559270517,None,Rahm,Rahm,No,Chuy
C45004,0.648535568,0.028451883,0.277824264,0.021757324,0.023430961,340,0.423529412,0.032352941,0.111764706,0.414705882,0.017647059,408,0.56127451,0.43872549,414,0.396135266,0.603864734,None,Rahm,Rahm,No,Chuy
C45007,0.623050844,0.018305086,0.255593229,0.073220332,0.029830508,394,0.482233503,0.032994924,0.096446701,0.388324873,0,484,0.580578512,0.419421488,447,0.521252796,0.478747204,None,Rahm,Rahm,No,Chuy
C45009,0.444444434,0.010043945,0.489014448,0.038292529,0.018204644,266,0.432330827,0.018796992,0.112781955,0.428571429,0.007518797,330,0.512121212,0.487878788,350,0.402857143,0.597142857,None,Rahm,Rahm,No,Chuy
