Precinct_Name,WARD,PRECINCT,JOINID,TOTVOTES,JOYCE,VALLAS,WILSON,PRECKWINKLE,DALEY,MCCARTHY,CHICO,MENDOZA,ENYIA,FORD,SALESGRIFFIN,LIGHTFOOT,FIORETTI,KOZLAR,P_JOYCE,P_VALLAS,P_WISLON,P_PRECKWINKLE,P_DALEY,P_MCCARTHY,P_CHICO,P_MENDOZA,P_ENYIA,P_FORD,P_SALESGRIFFIN,P_LIGHTFOOT,P_FIORETTI,P_KOZLAR,TOTPOP,NH_WHITE,NH_BLACK,NH_ASIAN,HISP,PER_WHITE,PER_BLACK,PER_ASIAN,PER_HISP,PER_NW
Ward 25 Precinct 24,25,24,C25024,377,19,8,6,53,38,0,51,74,48,1,0,73,2,0,0.050397878,0.021220159,0.015915119,0.140583554,0.100795756,0,0.135278515,0.196286472,0.127320955,0.00265252,0,0.193633952,0.00530504,0,1673.999998,195.0000104,47.99999591,20.00000294,1385.99999,0.116487462,0.028673833,0.011947433,0.827956984,0.883512538
Ward 25 Precinct 25,25,25,C25025,314,19,23,10,24,53,12,39,23,38,1,2,60,3,4,0.060509554,0.073248408,0.031847134,0.076433121,0.168789809,0.038216561,0.124203822,0.073248408,0.121019108,0.003184713,0.006369427,0.191082803,0.00955414,0.012738854,1539.999996,782.999998,59.00000051,496.9999974,171.0000001,0.508441559,0.038311689,0.322727272,0.111038961,0.491558441
Ward 25 Precinct 26,25,26,C25026,307,25,9,6,38,32,5,43,67,38,2,0,39,3,0,0.081433225,0.029315961,0.019543974,0.123778502,0.104234528,0.016286645,0.140065147,0.218241042,0.123778502,0.006514658,0,0.127035831,0.009771987,0,1800.99999,176.9999848,26.00000001,8.999999924,1578.000006,0.098278726,0.014436424,0.004997224,0.876179908,0.901721274
Ward 25 Precinct 27,25,27,C25027,249,8,14,7,29,43,6,15,29,20,0,1,72,2,3,0.032128514,0.0562249,0.02811245,0.116465863,0.172690763,0.024096386,0.060240964,0.116465863,0.080321285,0,0.004016064,0.289156627,0.008032129,0.012048193,1197.000009,672.0000062,152.0000014,225.0000011,115.0000004,0.56140351,0.126984127,0.187969924,0.096073517,0.43859649
Ward 25 Precinct 28,25,28,C25028,328,24,10,3,38,27,7,52,55,56,2,0,52,1,0,0.073170732,0.030487805,0.009146341,0.115853659,0.082317073,0.021341463,0.158536585,0.167682927,0.170731707,0.006097561,0,0.158536585,0.00304878,0,1888.000111,206.0000118,57.00000351,18.00000009,1582.000094,0.109110169,0.030190678,0.009533898,0.83792373,0.890889831
Ward 25 Precinct 29,25,29,C25029,276,13,7,70,52,22,3,11,27,18,4,0,39,7,1,0.047101449,0.025362319,0.253623188,0.188405797,0.079710145,0.010869565,0.039855072,0.097826087,0.065217391,0.014492754,0,0.141304348,0.025362319,0.003623188,1281.0001,181.000025,963.0000272,24.0000053,86.00004153,0.141295871,0.751756403,0.018735366,0.067135078,0.858704129
Ward 25 Precinct 30,25,30,C25030,312,24,18,7,55,21,9,39,55,37,0,0,44,1,0,0.076923077,0.057692308,0.022435897,0.176282051,0.067307692,0.028846154,0.125,0.176282051,0.118589744,0,0,0.141025641,0.003205128,0,1942.99993,197.9999961,26.99999929,12.00000028,1677.999936,0.101904273,0.013896037,0.006176017,0.863612968,0.898095727
Ward 25 Precinct 31,25,31,C25031,361,13,31,7,35,89,10,17,29,13,3,3,102,6,1,0.03601108,0.085872576,0.019390582,0.096952909,0.246537396,0.027700831,0.047091413,0.08033241,0.03601108,0.008310249,0.008310249,0.282548476,0.016620499,0.002770083,1200,867.0000001,53.99999993,180.9999999,66.99999992,0.7225,0.045,0.150833333,0.055833333,0.2775
Ward 25 Precinct 32,25,32,C25032,281,27,19,5,26,40,18,29,66,22,1,0,15,5,3,0.096085409,0.067615658,0.017793594,0.09252669,0.142348754,0.06405694,0.103202847,0.234875445,0.078291815,0.003558719,0,0.053380783,0.017793594,0.010676157,1695.000059,222.0000062,17.00000528,277.0000215,1158.000025,0.13097345,0.010029501,0.163421836,0.683185831,0.86902655
Ward 26 Precinct 01,26,1,C26001,225,2,5,5,37,27,3,22,24,36,1,3,59,1,0,0.008888889,0.022222222,0.022222222,0.164444444,0.12,0.013333333,0.097777778,0.106666667,0.16,0.004444444,0.013333333,0.262222222,0.004444444,0,1081.000086,654.0000374,51.00000657,13.00000035,356.0000398,0.604995361,0.047178541,0.012025901,0.32932471,0.395004639
Ward 26 Precinct 02,26,2,C26002,230,6,7,19,57,25,8,12,23,36,1,0,31,2,0,0.026086957,0.030434783,0.082608696,0.247826087,0.108695652,0.034782609,0.052173913,0.1,0.156521739,0.004347826,0,0.134782609,0.008695652,0,1047.00003,77.00000796,308.0000054,2.000002138,656.0000145,0.073543463,0.294173827,0.001910222,0.626552049,0.926456537
Ward 26 Precinct 03,26,3,C26003,233,3,15,2,42,24,10,18,15,42,1,0,59,2,0,0.012875536,0.064377682,0.008583691,0.180257511,0.103004292,0.042918455,0.077253219,0.064377682,0.180257511,0.004291845,0,0.253218884,0.008583691,0,1189.999971,915.9999768,26.9999998,15.99999925,214.9999953,0.769747899,0.022689076,0.013445378,0.180672269,0.230252101
Ward 26 Precinct 04,26,4,C26004,148,3,4,25,30,15,1,11,27,17,5,0,4,0,0,0.02027027,0.027027027,0.168918919,0.202702703,0.101351351,0.006756757,0.074324324,0.182432432,0.114864865,0.033783784,0,0.027027027,0,0,1296.999884,39.99999845,363.9999655,2.999999202,887.9999215,0.030840402,0.280647647,0.00231303,0.684656901,0.969159598
Ward 26 Precinct 05,26,5,C26005,192,5,4,18,37,18,3,15,18,32,1,1,38,0,0,0.026041667,0.020833333,0.09375,0.192708333,0.09375,0.015625,0.078125,0.09375,0.166666667,0.005208333,0.005208333,0.197916667,0,0,911.0001077,138.9999971,210.0000066,1.000000997,554.0001,0.152579562,0.230515897,0.001097696,0.60812298,0.847420438
Ward 26 Precinct 06,26,6,C26006,199,9,0,9,31,18,5,39,43,17,1,1,25,0,0,0.045226131,0,0.045226131,0.155778894,0.090452261,0.025125628,0.195979899,0.216080402,0.085427136,0.005025126,0.005025126,0.125628141,0,0,1134.000071,88.00000281,65.00000309,5.000000098,964.0000639,0.077601409,0.057319223,0.004409171,0.850088187,0.922398591
Ward 26 Precinct 07,26,7,C26007,214,3,3,6,49,21,4,5,20,50,0,0,50,1,1,0.014018692,0.014018692,0.028037383,0.228971963,0.098130841,0.018691589,0.023364486,0.093457944,0.23364486,0,0,0.23364486,0.004672897,0.004672897,1017.99992,269.9999962,117.9999512,12.00000018,604.9999719,0.26522595,0.115913517,0.01178782,0.594302573,0.73477405
Ward 26 Precinct 08,26,8,C26008,110,3,2,8,20,19,2,9,23,14,0,0,7,0,2,0.027272727,0.018181818,0.072727273,0.181818182,0.172727273,0.018181818,0.081818182,0.209090909,0.127272727,0,0,0.063636364,0,0.018181818,849.9999847,62.99999933,30.99999911,4,730.9999865,0.074117648,0.036470588,0.004705882,0.86,0.925882352
Ward 26 Precinct 09,26,9,C26009,184,10,8,10,29,28,2,24,34,14,0,0,21,1,3,0.054347826,0.043478261,0.054347826,0.157608696,0.152173913,0.010869565,0.130434783,0.184782609,0.076086957,0,0,0.114130435,0.005434783,0.016304348,1187.999976,71.00000284,130.9999998,9.999999979,966.9999728,0.059764313,0.110269362,0.008417509,0.813973058,0.940235687
Ward 26 Precinct 10,26,10,C26010,175,7,4,8,39,15,5,16,13,34,3,0,26,2,0,0.04,0.022857143,0.045714286,0.222857143,0.085714286,0.028571429,0.091428571,0.074285714,0.194285714,0.017142857,0,0.148571429,0.011428571,0,1101.999956,175.9999885,274.9999908,20.99999786,617.9999796,0.159709615,0.249546281,0.01905626,0.560798552,0.840290385
Ward 26 Precinct 11,26,11,C26011,215,4,11,17,32,38,6,21,39,20,1,0,23,3,0,0.018604651,0.051162791,0.079069767,0.148837209,0.176744186,0.027906977,0.097674419,0.181395349,0.093023256,0.004651163,0,0.106976744,0.013953488,0,1326.000071,99.00000289,36.00000219,7.999999972,1168.000066,0.074660632,0.027149321,0.006033182,0.880844648,0.925339368
Ward 26 Precinct 12,26,12,C26012,237,3,11,19,42,35,8,13,25,33,1,2,44,1,0,0.012658228,0.046413502,0.080168776,0.17721519,0.147679325,0.033755274,0.054852321,0.105485232,0.139240506,0.004219409,0.008438819,0.185654008,0.004219409,0,1294.999854,220.9999957,200.9999902,11.999999,831.9998725,0.170656387,0.155212365,0.00926641,0.642471016,0.829343613
Ward 26 Precinct 13,26,13,C26013,118,5,3,13,10,18,2,16,29,7,1,0,8,1,1,0.042372881,0.025423729,0.110169492,0.084745763,0.152542373,0.016949153,0.13559322,0.245762712,0.059322034,0.008474576,0,0.06779661,0.008474576,0.008474576,1081.999919,33.99999963,96.99999888,15,929.9999209,0.031423292,0.089648804,0.013863217,0.8595194,0.968576708
Ward 26 Precinct 14,26,14,C26014,167,4,5,11,43,14,2,13,32,21,2,1,19,0,0,0.023952096,0.02994012,0.065868263,0.25748503,0.083832335,0.011976048,0.077844311,0.191616766,0.125748503,0.011976048,0.005988024,0.113772455,0,0,1431.999951,56.99999801,64.9999989,2.999999783,1290.999955,0.039804469,0.045391062,0.002094972,0.901536312,0.960195531
Ward 26 Precinct 15,26,15,C26015,114,4,1,12,12,18,4,13,29,10,0,0,11,0,0,0.035087719,0.00877193,0.105263158,0.105263158,0.157894737,0.035087719,0.114035088,0.254385965,0.087719298,0,0,0.096491228,0,0,1279.999998,78.99999989,156.9999999,1.49E-10,1039.999998,0.06171875,0.12265625,1.16E-13,0.8125,0.93828125
Ward 26 Precinct 16,26,16,C26016,97,2,2,3,12,18,3,13,22,11,1,1,9,0,0,0.020618557,0.020618557,0.030927835,0.12371134,0.18556701,0.030927835,0.134020619,0.226804124,0.113402062,0.010309278,0.010309278,0.092783505,0,0,1089.999833,23.99999568,103.9999801,10.99999522,940.9998638,0.022018348,0.09541284,0.01009174,0.86330276,0.977981652
Ward 26 Precinct 17,26,17,C26017,203,9,13,3,38,31,13,12,10,11,1,7,52,2,0,0.044334975,0.064039409,0.014778325,0.187192118,0.15270936,0.064039409,0.0591133,0.049261084,0.054187192,0.004926108,0.034482759,0.256157635,0.009852217,0,708.0000006,558.0000005,7.000000011,8.000000022,125,0.788135593,0.009887006,0.011299435,0.176553672,0.211864407
Ward 26 Precinct 18,26,18,C26018,166,8,5,8,27,24,11,23,23,19,5,1,12,0,0,0.048192771,0.030120482,0.048192771,0.162650602,0.144578313,0.06626506,0.138554217,0.138554217,0.114457831,0.030120482,0.006024096,0.072289157,0,0,1264.999989,63.99999899,70.99999773,7.999999923,1112.999992,0.050592885,0.056126481,0.006324111,0.879841899,0.949407115
Ward 26 Precinct 19,26,19,C26019,130,3,7,27,16,16,1,11,26,9,1,0,8,1,0,0.023076923,0.053846154,0.207692308,0.123076923,0.123076923,0.007692308,0.084615385,0.2,0.069230769,0.007692308,0,0.061538462,0.007692308,0,1495.000004,22.00000008,496.9999995,1,949.0000046,0.014715719,0.33244147,0.000668896,0.63478261,0.985284281
Ward 26 Precinct 20,26,20,C26020,215,5,11,7,43,35,4,10,30,26,1,0,42,0,1,0.023255814,0.051162791,0.03255814,0.2,0.162790698,0.018604651,0.046511628,0.139534884,0.120930233,0.004651163,0,0.195348837,0,0.004651163,905.999997,293,170.9999998,26.99999941,390.9999978,0.32339956,0.188741722,0.029801324,0.431567328,0.67660044
Ward 26 Precinct 21,26,21,C26021,246,8,6,20,45,24,9,10,24,32,2,0,60,4,0,0.032520325,0.024390244,0.081300813,0.182926829,0.097560976,0.036585366,0.040650407,0.097560976,0.130081301,0.008130081,0,0.243902439,0.016260163,0,1492.999997,251.9999994,438.9999994,4.999999992,783.9999985,0.168787676,0.294038848,0.003348962,0.525117214,0.831212324
Ward 26 Precinct 22,26,22,C26022,93,6,4,5,14,11,1,11,21,6,0,0,12,0,0,0.064516129,0.043010753,0.053763441,0.150537634,0.11827957,0.010752688,0.11827957,0.225806452,0.064516129,0,0,0.129032258,0,0,1429.999995,25.00000247,92.99999696,7.999999979,1298.999996,0.017482519,0.065034963,0.005594406,0.908391608,0.982517481
Ward 26 Precinct 23,26,23,C26023,140,4,9,6,16,19,1,23,26,15,1,0,18,0,0,0.028571429,0.064285714,0.042857143,0.114285714,0.135714286,0.007142857,0.164285714,0.185714286,0.107142857,0.007142857,0,0.128571429,0,0,1259.999986,78.00000564,60.99999773,3.000000067,1088.999984,0.061904767,0.048412697,0.002380952,0.864285711,0.938095233
Ward 26 Precinct 24,26,24,C26024,191,12,3,11,28,31,3,15,29,18,0,0,31,0,2,0.062827225,0.015706806,0.057591623,0.146596859,0.162303665,0.015706806,0.078534031,0.151832461,0.094240838,0,0,0.162303665,0,0.010471204,1293.999951,93.99999976,158.9999899,14.99999926,1015.999962,0.07264297,0.122874804,0.011591963,0.785162288,0.92735703
Ward 26 Precinct 25,26,25,C26025,212,7,11,7,44,17,5,24,38,20,3,0,32,1,0,0.033018868,0.051886792,0.033018868,0.20754717,0.080188679,0.023584906,0.113207547,0.179245283,0.094339623,0.014150943,0,0.150943396,0.004716981,0,787.9999715,137.9999966,114.9999998,6.999999338,516.9999761,0.175126906,0.145939091,0.008883248,0.656091364,0.824873094
Ward 26 Precinct 26,26,26,C26026,141,8,6,6,30,13,2,8,15,26,0,2,23,1,0,0.056737589,0.042553191,0.042553191,0.212765957,0.092198582,0.014184397,0.056737589,0.106382979,0.184397163,0,0.014184397,0.163120567,0.007092199,0,863.9999997,196.9999957,231.0000007,10.0000006,409.0000013,0.228009254,0.267361112,0.011574075,0.473379631,0.771990746
Ward 26 Precinct 27,26,27,C26027,302,16,10,29,63,29,5,17,32,41,2,1,53,1,2,0.052980132,0.033112583,0.09602649,0.208609272,0.09602649,0.016556291,0.056291391,0.105960265,0.135761589,0.006622517,0.003311258,0.175496689,0.003311258,0.006622517,1182.000057,250.0000237,222.0000072,44.00000135,647.0000234,0.211505932,0.187817256,0.037225042,0.54737732,0.788494068
Ward 26 Precinct 28,26,28,C26028,342,12,25,2,50,62,14,27,23,31,0,1,92,2,0,0.035087719,0.073099415,0.005847953,0.14619883,0.18128655,0.040935673,0.078947368,0.067251462,0.090643275,0,0.002923977,0.269005848,0.005847953,0,1116.99998,642.9999836,21.00000074,23.00000051,396.9999949,0.575649056,0.018800359,0.020590869,0.355416295,0.424350944
Ward 26 Precinct 29,26,29,C26029,129,3,3,11,32,11,3,10,14,17,1,0,22,0,0,0.023255814,0.023255814,0.085271318,0.248062016,0.085271318,0.023255814,0.07751938,0.108527132,0.131782946,0.007751938,0,0.170542636,0,0,779.0000558,68.0000095,133.000003,7.000000128,565.0000431,0.087291405,0.170731699,0.008985879,0.725288835,0.912708595
Ward 26 Precinct 30,26,30,C26030,178,4,5,12,38,10,1,18,28,15,1,0,42,3,0,0.02247191,0.028089888,0.06741573,0.213483146,0.056179775,0.005617978,0.101123596,0.157303371,0.084269663,0.005617978,0,0.235955056,0.016853933,0,734.0000207,118.0000018,172.0000011,13,422.0000177,0.160762941,0.23433242,0.017711171,0.574931888,0.839237059
Ward 26 Precinct 31,26,31,C26031,98,3,5,9,19,17,2,12,15,10,1,0,4,0,0,0.030612245,0.051020408,0.091836735,0.193877551,0.173469388,0.020408163,0.12244898,0.153061224,0.102040816,0.010204082,0,0.040816327,0,0,769.9999394,36.99999816,67.00000266,5.999997153,648.9999422,0.048051949,0.087012997,0.007792205,0.842857134,0.951948051
Ward 26 Precinct 32,26,32,C26032,264,18,15,5,31,45,7,21,26,22,2,0,64,3,4,0.068181818,0.056818182,0.018939394,0.117424242,0.170454545,0.026515152,0.079545455,0.098484848,0.083333333,0.007575758,0,0.242424242,0.011363636,0.015151515,997.9999755,555.9999852,28.9999987,31.99999951,358.9999923,0.557114227,0.029058116,0.032064129,0.35971944,0.442885773
Ward 26 Precinct 33,26,33,C26033,252,7,5,20,43,19,10,11,29,40,0,2,60,3,0,0.027777778,0.01984127,0.079365079,0.170634921,0.075396825,0.03968254,0.043650794,0.115079365,0.158730159,0,0.007936508,0.238095238,0.011904762,0,1056.999996,384.9999941,163.0000008,16.99999931,474.0000013,0.364238406,0.15421003,0.016083254,0.448438981,0.635761594
Ward 26 Precinct 34,26,34,C26034,292,8,5,5,69,23,5,25,43,49,1,0,57,0,0,0.02739726,0.017123288,0.017123288,0.23630137,0.078767123,0.017123288,0.085616438,0.147260274,0.167808219,0.003424658,0,0.195205479,0,0,1379.999943,457.9999964,165.9999982,18.99999945,707.9999501,0.331884069,0.120289859,0.013768116,0.513043463,0.668115931
Ward 26 Precinct 35,26,35,C26035,231,4,10,11,46,26,8,9,39,27,4,2,39,3,0,0.017316017,0.043290043,0.047619048,0.199134199,0.112554113,0.034632035,0.038961039,0.168831169,0.116883117,0.017316017,0.008658009,0.168831169,0.012987013,0,818.0000366,174.0000089,113.0000024,9.000000812,516.0000241,0.212713938,0.138141806,0.011002445,0.630806847,0.787286062
Ward 26 Precinct 36,26,36,C26036,231,9,11,4,33,30,2,18,20,36,3,3,60,0,1,0.038961039,0.047619048,0.017316017,0.142857143,0.12987013,0.008658009,0.077922078,0.086580087,0.155844156,0.012987013,0.012987013,0.25974026,0,0.004329004,991.9999932,617.9999975,40.99999918,18.99999979,297.9999969,0.622983873,0.041330645,0.019153226,0.300403225,0.377016127
Ward 26 Precinct 37,26,37,C26037,215,8,4,4,54,19,1,13,34,35,0,1,39,0,1,0.037209302,0.018604651,0.018604651,0.251162791,0.088372093,0.004651163,0.060465116,0.158139535,0.162790698,0,0.004651163,0.181395349,0,0.004651163,1388.000064,185.0000072,141.000003,9,1042.000054,0.133285302,0.101585012,0.00648415,0.750720465,0.866714698
Ward 26 Precinct 38,26,38,C26038,92,5,4,12,17,10,1,4,24,6,1,0,6,1,0,0.054347826,0.043478261,0.130434783,0.184782609,0.108695652,0.010869565,0.043478261,0.260869565,0.065217391,0.010869565,0,0.065217391,0.010869565,0,976.0000002,21.00000001,122.0000001,2.13E-08,827.0000001,0.021516393,0.125,2.18E-11,0.847336066,0.978483607
Ward 26 Precinct 39,26,39,C26039,233,4,9,8,30,35,5,12,24,37,2,1,61,4,1,0.017167382,0.038626609,0.034334764,0.128755365,0.150214592,0.021459227,0.051502146,0.103004292,0.158798283,0.008583691,0.004291845,0.261802575,0.017167382,0.004291845,1117.000052,590.000046,33.99999991,26.00000101,459.0000044,0.528200554,0.030438674,0.023276634,0.410922098,0.471799446
Ward 26 Precinct 40,26,40,C26040,149,4,3,8,26,23,5,12,19,20,3,0,21,2,1,0.026845638,0.020134228,0.053691275,0.174496644,0.154362416,0.033557047,0.080536913,0.127516779,0.134228188,0.020134228,0,0.140939597,0.013422819,0.006711409,936.9999869,75.00000899,100.9999998,4.000002738,750.9999745,0.0800427,0.107790823,0.004268946,0.801494114,0.9199573
Ward 26 Precinct 41,26,41,C26041,218,8,4,13,47,24,4,21,28,29,0,2,35,0,0,0.036697248,0.018348624,0.059633028,0.21559633,0.110091743,0.018348624,0.096330275,0.128440367,0.133027523,0,0.009174312,0.160550459,0,0,1362.000021,133.000007,340.0000015,10,855.0000129,0.097650518,0.24963289,0.007342144,0.627753304,0.902349482
Ward 26 Precinct 42,26,42,C26042,170,5,4,15,36,20,2,11,21,22,0,0,31,3,0,0.029411765,0.023529412,0.088235294,0.211764706,0.117647059,0.011764706,0.064705882,0.123529412,0.129411765,0,0,0.182352941,0.017647059,0,888.9999443,157.9999767,92.99999327,7.999998653,615.9999776,0.177727769,0.104611922,0.008998874,0.692913404,0.822272231
Ward 26 Precinct 43,26,43,C26043,129,7,5,4,9,26,3,11,40,7,1,0,13,0,1,0.054263566,0.03875969,0.031007752,0.069767442,0.201550388,0.023255814,0.085271318,0.310077519,0.054263566,0.007751938,0,0.100775194,0,0.007751938,1063.000057,34.00000506,58.00002044,3.19E-06,968.0000275,0.031984951,0.054562575,3.00E-09,0.910630269,0.968015049
Ward 26 Precinct 44,26,44,C26044,131,9,5,8,12,19,2,15,37,4,2,1,8,0,1,0.06870229,0.038167939,0.061068702,0.091603053,0.145038168,0.015267176,0.114503817,0.282442748,0.030534351,0.015267176,0.007633588,0.061068702,0,0.007633588,859.0001516,14.00000435,82.00001896,4.78E-06,762.0001215,0.016298023,0.095459842,5.56E-09,0.887077982,0.983701977
Ward 26 Precinct 45,26,45,C26045,96,4,1,12,14,8,2,11,20,11,2,0,10,1,0,0.041666667,0.010416667,0.125,0.145833333,0.083333333,0.020833333,0.114583333,0.208333333,0.114583333,0.020833333,0,0.104166667,0.010416667,0,1003.000063,38.00000168,172.0000088,12.99999873,772.0000526,0.03788634,0.171485541,0.012961115,0.769690932,0.96211366
Ward 26 Precinct 46,26,46,C26046,166,10,14,6,26,29,8,6,23,11,1,3,27,1,1,0.060240964,0.084337349,0.036144578,0.156626506,0.174698795,0.048192771,0.036144578,0.138554217,0.06626506,0.006024096,0.018072289,0.162650602,0.006024096,0.006024096,690.9999961,507.0000014,17.99999864,17.00000079,140.9999957,0.733719254,0.026049202,0.024602027,0.204052093,0.266280746
Ward 26 Precinct 47,26,47,C26047,120,5,2,1,20,27,2,13,23,10,2,1,12,1,0,0.041666667,0.016666667,0.008333333,0.166666667,0.225,0.016666667,0.108333333,0.191666667,0.083333333,0.016666667,0.008333333,0.1,0.008333333,0,1286.999995,37.99999982,67.99999986,9,1160.999996,0.029526029,0.052836053,0.006993007,0.902097902,0.970473971
Ward 26 Precinct 48,26,48,C26048,191,8,7,7,30,17,2,13,19,29,3,0,55,0,0,0.041884817,0.036649215,0.036649215,0.157068063,0.089005236,0.010471204,0.068062827,0.09947644,0.151832461,0.015706806,0,0.287958115,0,0,978.9999507,407.9999785,151.9999969,45.99999148,341.9999853,0.416751787,0.155260475,0.046986715,0.34933606,0.583248213
Ward 26 Precinct 49,26,49,C26049,98,4,4,6,12,14,4,9,25,7,0,0,10,0,1,0.040816327,0.040816327,0.06122449,0.12244898,0.142857143,0.040816327,0.091836735,0.255102041,0.071428571,0,0,0.102040816,0,0.010204082,1208.000002,37.99999921,52.00000088,16.99999993,1097.000002,0.031456953,0.043046358,0.014072848,0.908112583,0.968543047
Ward 27 Precinct 01,27,1,C27001,379,9,28,6,46,74,8,12,36,42,2,2,104,7,1,0.023746702,0.073878628,0.015831135,0.121372032,0.19525066,0.021108179,0.031662269,0.094986807,0.110817942,0.005277045,0.005277045,0.274406332,0.018469657,0.002638522,1036.000014,800.0000117,40.00000027,96.00000143,63.99999992,0.772200773,0.038610038,0.092664093,0.061776061,0.227799227
Ward 27 Precinct 02,27,2,C27002,265,11,17,40,46,38,6,8,14,14,8,1,49,8,4,0.041509434,0.064150943,0.150943396,0.173584906,0.143396226,0.022641509,0.030188679,0.052830189,0.052830189,0.030188679,0.003773585,0.18490566,0.030188679,0.01509434,1196.000011,491.0000183,580.9999883,48.00000193,50.00000216,0.410535129,0.485785939,0.040133781,0.041806021,0.589464871
Ward 27 Precinct 03,27,3,C27003,138,2,0,53,19,13,0,1,9,16,4,0,18,2,0,0.014492754,0,0.384057971,0.137681159,0.094202899,0,0.007246377,0.065217391,0.115942029,0.028985507,0,0.130434783,0.014492754,0,964.0000008,12,807.0000007,3,133,0.012448133,0.83713693,0.003112033,0.137966805,0.987551867
Ward 27 Precinct 04,27,4,C27004,134,5,2,20,36,11,0,4,4,21,3,1,22,3,0,0.037313433,0.014925373,0.149253731,0.268656716,0.082089552,0,0.029850746,0.029850746,0.156716418,0.02238806,0.007462687,0.164179104,0.02238806,0,740.9999778,71.99998945,565.0000135,4.000000111,78.9999804,0.097165981,0.762483172,0.005398111,0.106612662,0.902834019
Ward 27 Precinct 05,27,5,C27005,190,8,2,71,28,18,2,4,13,11,5,1,23,3,0,0.042105263,0.010526316,0.373684211,0.147368421,0.094736842,0.010526316,0.021052632,0.068421053,0.057894737,0.026315789,0.005263158,0.121052632,0.015789474,0,1046.999988,26.00000005,696.9999876,0,303.0000009,0.024832856,0.665711552,0,0.289398285,0.975167144
